COUNTRY;COUNTRY CODE;STATE;STATE CODE;COUNTY;COUNTY CODE;LOCALITY ID;LOCALITY TYPE;LATITUDE;LONGITUDE
Morocco;MA;Guelmim-Es Smar;MA-14;;;L1117628;P;28.4;-9.7
Morocco;MA;Guelmim-Es Smar;MA-14;;;L1117628;P;28.4;-9.7
Morocco;MA;Guelmim-Es Smar;MA-14;;;L1117629;P;28.6;-9.4
Morocco;MA;Guelmim-Es Smar;MA-14;;;L1117630;P;28.4;-10
Morocco;MA;Guelmim-Es Smar;MA-14;;;L1117961;P;28.5;-9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1118632;P;30.4;-9.2
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1118642;P;30.5;-8.7
Morocco;MA;Meknès-Tafilal;MA-06;;;L1119271;P;31.7;-4.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1119568;H;29.4;-10.2
Morocco;MA;Doukkala-Abda  ;MA-10;;;L1119696;P;33.1;-8.6
Morocco;MA;Fès-Boulemane ;MA-05;;;L1120139;P;34;-5
Morocco;MA;Marrakech-Tensi;MA-11;;;L1120140;H;31.1;-7.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L1120142;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1120996;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1121003;P;31.5;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1121006;P;31.3;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1121010;P;31.2;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1121011;P;31.3;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1121142;P;31.5;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1121335;P;31.5;-7.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L1121379;P;31.6;-7.7
Morocco;MA;Marrakech-Tensi;MA-11;;;L1121397;P;31.5;-7.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1121425;P;31.1;-7.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1121821;P;31.2;-4.1
Morocco;MA;Meknès-Tafilal;MA-06;;;L1121822;P;32.1;-4.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1121823;P;31.1;-4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1121923;H;30.3;-9.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1124643;P;31.1;-7.3
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1124651;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1124655;P;31.2;-6.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1124655;P;31.3;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1124662;P;31.4;-6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1124680;P;31.3;-6.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1124694;P;31.3;-6.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1124704;P;31.1;-6.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1124714;P;31;-7.1
Morocco;MA;Marrakech-Tensi;MA-11;;;L1124752;P;31.6;-7.8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1124763;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1124782;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1124818;P;30.4;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1125537;P;30.1;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1125538;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1125540;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1125542;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1125934;P;30.4;-8.9
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1126672;P;30.6;-8.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1127170;P;30.6;-8.6
Morocco;MA;Marrakech-Tensi;MA-11;;;L1127691;P;31.6;-8
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1129092;P;30.6;-8.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1129096;P;30.8;-8.4
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1129099;P;30.4;-8.9
Morocco;MA;Marrakech-Tensi;MA-11;;;L1129378;P;31.5;-9.3
Morocco;MA;Marrakech-Tensi;MA-11;;;L1129597;P;31.6;-8
Morocco;MA;Marrakech-Tensi;MA-11;;;L1129641;P;31.5;-9.6
Morocco;MA;Tadla-Azilal   ;MA-12;;;L1129681;P;32;-6.7
Morocco;MA;Tadla-Azilal   ;MA-12;;;L1130122;P;32;-6.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1131765;P;30;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1131815;P;30.5;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1131825;P;30.6;-9.6
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1131836;P;30.6;-9.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1131844;P;30.6;-9.5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1132915;P;30.4;-9.6
Morocco;MA;Tanger-Tétouan;MA-01;;;L1134582;P;35.6;-5.4
Morocco;MA;Meknès-Tafilal;MA-06;;;L1135323;P;31.2;-5
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1135789;P;30;-9.7
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1137522;P;29.6;-9.1
Morocco;MA;Sous-Massa-Draa;MA-13;;;L1137546;P;30.3;-8.3
